plasmid_id,plasmid_name,TGframe,orf_frame,strand,start,stop,length_aa,overlap,has_promoter,has_polyA,dist_promoter,dist_polyA,expressible,is_risk
138334,pRP.ExTri-CMV-5'UTR-ApoB48-Linker-eGFP,-,2,-,9033,9893,287,outside_target_gene,TRUE,TRUE,8828,717,FALSE,FALSE
138334,pRP.ExTri-CMV-5'UTR-ApoB48-Linker-eGFP,-,2,-,1218,1535,106,outside_target_gene,TRUE,TRUE,1013,6189,FALSE,FALSE
138582,pLVX ALIX-GFP WT,-,1,+,2272,2760,163,outside_target_gene,TRUE,TRUE,1637,5140,FALSE,FALSE
138582,pLVX ALIX-GFP WT,-,1,+,6250,7089,280,outside_target_gene,TRUE,TRUE,3729,811,FALSE,FALSE
138582,pLVX ALIX-GFP WT,-,2,+,1181,2032,284,outside_target_gene,TRUE,TRUE,546,5868,FALSE,FALSE
138582,pLVX ALIX-GFP WT,1,2,+,2540,5956,1139,spanning_target_gene,TRUE,TRUE,19,1944,TRUE,FALSE
138582,pLVX ALIX-GFP WT,-,2,+,7196,7723,176,outside_target_gene,TRUE,TRUE,726,177,FALSE,FALSE
138582,pLVX ALIX-GFP WT,2,3,+,4746,5243,166,partial_target_gene,TRUE,TRUE,2225,2657,TRUE,TRUE
138582,pLVX ALIX-GFP WT,-,3,-,9823,10683,287,outside_target_gene,TRUE,TRUE,1082,152,FALSE,FALSE
138582,pLVX ALIX-GFP WT,-,3,-,1015,1476,154,outside_target_gene,TRUE,TRUE,380,6424,FALSE,FALSE
139354,pEGFP-N3-TYK2,-,1,+,6976,7425,150,outside_target_gene,TRUE,TRUE,849,6256,FALSE,FALSE
139354,pEGFP-N3-TYK2,1,2,+,620,4930,1437,spanning_target_gene,TRUE,TRUE,415,122,TRUE,FALSE
139354,pEGFP-N3-TYK2,-,2,+,6161,6955,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
139354,pEGFP-N3-TYK2,-,3,+,2244,2606,121,outside_target_gene,TRUE,TRUE,2039,2446,FALSE,FALSE
139354,pEGFP-N3-TYK2,-,3,+,6333,6719,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
139354,pEGFP-N3-TYK2,-,2,-,6470,7006,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
138004,pTJK438,-,1,+,1576,2502,309,outside_target_gene,TRUE,TRUE,542,4904,FALSE,FALSE
138004,pTJK438,-,1,+,3178,3615,146,outside_target_gene,TRUE,TRUE,325,3791,FALSE,FALSE
138004,pTJK438,-,1,+,3811,4764,318,outside_target_gene,TRUE,TRUE,10,2642,FALSE,FALSE
138004,pTJK438,-,1,+,6841,7380,180,outside_target_gene,TRUE,TRUE,841,26,FALSE,FALSE
138004,pTJK438,-,2,+,6854,7486,211,outside_target_gene,TRUE,TRUE,854,225,FALSE,FALSE
138004,pTJK438,-,2,+,8801,9661,287,outside_target_gene,TRUE,TRUE,0,8452,FALSE,FALSE
138004,pTJK438,1,3,+,6006,6725,240,spanning_target_gene,TRUE,TRUE,6,681,TRUE,FALSE
138004,pTJK438,-,1,-,2920,3540,207,outside_target_gene,TRUE,TRUE,67,3866,FALSE,FALSE
138004,pTJK438,-,2,-,3612,3911,100,outside_target_gene,TRUE,TRUE,759,3495,FALSE,FALSE
138004,pTJK438,-,2,-,1491,1871,127,outside_target_gene,TRUE,TRUE,457,5535,FALSE,FALSE
139779,Integrin beta5-2XEGFP,1,1,+,538,3633,1032,spanning_target_gene,TRUE,TRUE,28,122,TRUE,FALSE
139779,Integrin beta5-2XEGFP,-,1,+,4864,5658,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
139779,Integrin beta5-2XEGFP,-,2,+,1856,2533,226,outside_target_gene,TRUE,TRUE,1346,1222,FALSE,FALSE
139779,Integrin beta5-2XEGFP,-,2,+,5036,5422,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
139779,Integrin beta5-2XEGFP,-,3,+,5679,6128,150,outside_target_gene,TRUE,TRUE,849,4654,FALSE,FALSE
139779,Integrin beta5-2XEGFP,-,1,-,513,857,115,outside_target_gene,TRUE,TRUE,3,2898,FALSE,FALSE
139779,Integrin beta5-2XEGFP,-,3,-,5173,5709,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
139779,Integrin beta5-2XEGFP,-,3,-,919,1560,214,outside_target_gene,TRUE,TRUE,409,2195,FALSE,FALSE
139871,TetOn-CLIMP63-mCherry-eGFP,-,1,+,40,705,222,outside_target_gene,TRUE,TRUE,195,9628,FALSE,FALSE
139871,TetOn-CLIMP63-mCherry-eGFP,-,1,+,4276,4716,147,outside_target_gene,TRUE,TRUE,110,5617,FALSE,FALSE
139871,TetOn-CLIMP63-mCherry-eGFP,-,1,+,7831,9660,610,outside_target_gene,TRUE,TRUE,3665,673,FALSE,FALSE
139871,TetOn-CLIMP63-mCherry-eGFP,-,1,+,10057,10413,119,outside_target_gene,TRUE,TRUE,2007,225,FALSE,FALSE
139871,TetOn-CLIMP63-mCherry-eGFP,-,2,+,8231,8617,129,outside_target_gene,TRUE,TRUE,181,1716,FALSE,FALSE
139871,TetOn-CLIMP63-mCherry-eGFP,-,2,+,9071,9373,101,outside_target_gene,TRUE,TRUE,1021,960,FALSE,FALSE
139871,TetOn-CLIMP63-mCherry-eGFP,-,2,+,9737,10261,175,outside_target_gene,TRUE,TRUE,1687,72,FALSE,FALSE
139871,TetOn-CLIMP63-mCherry-eGFP,-,3,+,2883,4049,389,outside_target_gene,TRUE,TRUE,542,6284,FALSE,FALSE
139871,TetOn-CLIMP63-mCherry-eGFP,1,3,+,4188,7511,1108,spanning_target_gene,TRUE,TRUE,22,2822,TRUE,FALSE
139871,TetOn-CLIMP63-mCherry-eGFP,-,3,+,11007,705,287,outside_target_gene,TRUE,TRUE,0,9628,FALSE,FALSE
139871,TetOn-CLIMP63-mCherry-eGFP,-,1,-,4523,5107,195,outside_target_gene,TRUE,TRUE,357,5226,FALSE,FALSE
139871,TetOn-CLIMP63-mCherry-eGFP,-,1,-,2798,3178,127,outside_target_gene,TRUE,TRUE,457,7155,FALSE,FALSE
139871,TetOn-CLIMP63-mCherry-eGFP,-,2,-,1789,2088,100,outside_target_gene,TRUE,TRUE,1944,8245,FALSE,FALSE
139871,TetOn-CLIMP63-mCherry-eGFP,-1,3,-,5928,8060,711,spanning_target_gene,TRUE,TRUE,1762,2273,TRUE,TRUE
139871,TetOn-CLIMP63-mCherry-eGFP,-,3,-,4008,4847,280,outside_target_gene,TRUE,TRUE,1667,5486,FALSE,FALSE
139683,pLVX Nup62Fv2GFP,-,1,+,1180,2031,284,outside_target_gene,TRUE,TRUE,546,6148,FALSE,FALSE
139683,pLVX Nup62Fv2GFP,-,1,+,3184,3492,103,outside_target_gene,TRUE,TRUE,476,4687,FALSE,FALSE
139683,pLVX Nup62Fv2GFP,-,1,+,6532,7371,280,outside_target_gene,TRUE,TRUE,3824,808,FALSE,FALSE
139683,pLVX Nup62Fv2GFP,-,2,+,7475,8002,176,outside_target_gene,TRUE,TRUE,723,177,FALSE,FALSE
139683,pLVX Nup62Fv2GFP,1,3,+,2817,6158,1114,spanning_target_gene,TRUE,TRUE,109,2021,TRUE,FALSE
139683,pLVX Nup62Fv2GFP,-,2,-,1014,1475,154,outside_target_gene,TRUE,TRUE,380,6704,FALSE,FALSE
139683,pLVX Nup62Fv2GFP,-,3,-,10103,10963,287,outside_target_gene,TRUE,TRUE,1082,152,FALSE,FALSE
139683,pLVX Nup62Fv2GFP,-,3,-,2711,3799,363,outside_target_gene,TRUE,TRUE,3,4380,FALSE,FALSE
139648,pLL3.7-K122-TEAD-p-H2B-mCherry,1,1,+,1246,1977,244,spanning_target_gene,TRUE,TRUE,673,7450,TRUE,FALSE
139648,pLL3.7-K122-TEAD-p-H2B-mCherry,-,1,+,2182,2736,185,outside_target_gene,TRUE,TRUE,1609,6691,FALSE,FALSE
139648,pLL3.7-K122-TEAD-p-H2B-mCherry,-,2,+,2195,3235,347,outside_target_gene,TRUE,TRUE,1622,6192,FALSE,FALSE
139648,pLL3.7-K122-TEAD-p-H2B-mCherry,-,3,+,6765,7652,296,outside_target_gene,TRUE,TRUE,546,1775,FALSE,FALSE
139648,pLL3.7-K122-TEAD-p-H2B-mCherry,-,3,+,8928,9374,149,outside_target_gene,TRUE,TRUE,2709,53,FALSE,FALSE
139648,pLL3.7-K122-TEAD-p-H2B-mCherry,-,1,-,4210,5070,287,outside_target_gene,TRUE,TRUE,820,4357,FALSE,FALSE
139648,pLL3.7-K122-TEAD-p-H2B-mCherry,-1,1,-,1159,2019,287,spanning_target_gene,TRUE,TRUE,586,7408,TRUE,TRUE
139648,pLL3.7-K122-TEAD-p-H2B-mCherry,-,3,-,7823,8929,369,outside_target_gene,TRUE,TRUE,1604,498,FALSE,FALSE
139648,pLL3.7-K122-TEAD-p-H2B-mCherry,-,3,-,6599,7060,154,outside_target_gene,TRUE,TRUE,380,2367,FALSE,FALSE
139638,PTPRA_C433S-GFP fusion,1,1,+,832,3984,1051,spanning_target_gene,TRUE,TRUE,247,73,TRUE,FALSE
139638,PTPRA_C433S-GFP fusion,-,1,+,4693,5643,317,outside_target_gene,TRUE,TRUE,4108,129,FALSE,FALSE
139638,PTPRA_C433S-GFP fusion,-,3,+,540,938,133,outside_target_gene,TRUE,TRUE,804,3119,FALSE,FALSE
139638,PTPRA_C433S-GFP fusion,-,1,-,4594,5376,261,outside_target_gene,TRUE,TRUE,4009,396,FALSE,FALSE
139638,PTPRA_C433S-GFP fusion,-,1,-,1699,2307,203,outside_target_gene,TRUE,TRUE,1114,1750,FALSE,FALSE
139638,PTPRA_C433S-GFP fusion,-,2,-,7104,7964,287,outside_target_gene,TRUE,TRUE,1082,4427,FALSE,FALSE
139638,PTPRA_C433S-GFP fusion,-,2,-,2814,3125,104,outside_target_gene,TRUE,TRUE,2229,932,FALSE,FALSE
139638,PTPRA_C433S-GFP fusion,-,2,-,1053,1625,191,outside_target_gene,TRUE,TRUE,468,2432,FALSE,FALSE
139639,PTPRA_C723S-GFP fusion,1,1,+,832,3984,1051,spanning_target_gene,TRUE,TRUE,247,73,TRUE,FALSE
139639,PTPRA_C723S-GFP fusion,-,1,+,4693,5643,317,outside_target_gene,TRUE,TRUE,4108,129,FALSE,FALSE
139639,PTPRA_C723S-GFP fusion,-,3,+,540,938,133,outside_target_gene,TRUE,TRUE,804,3119,FALSE,FALSE
139639,PTPRA_C723S-GFP fusion,-,1,-,4594,5376,261,outside_target_gene,TRUE,TRUE,4009,396,FALSE,FALSE
139639,PTPRA_C723S-GFP fusion,-,1,-,1699,2307,203,outside_target_gene,TRUE,TRUE,1114,1750,FALSE,FALSE
139639,PTPRA_C723S-GFP fusion,-,2,-,7104,7964,287,outside_target_gene,TRUE,TRUE,1082,4427,FALSE,FALSE
139639,PTPRA_C723S-GFP fusion,-,2,-,2814,3125,104,outside_target_gene,TRUE,TRUE,2229,932,FALSE,FALSE
139639,PTPRA_C723S-GFP fusion,-,2,-,1053,1625,191,outside_target_gene,TRUE,TRUE,468,2432,FALSE,FALSE
139355,pEGFP-N3-Myr-TYK2,-,1,+,1939,2301,121,outside_target_gene,TRUE,TRUE,1734,2446,FALSE,FALSE
139355,pEGFP-N3-Myr-TYK2,-,1,+,6028,6414,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
139355,pEGFP-N3-Myr-TYK2,-,2,+,6671,7120,150,outside_target_gene,TRUE,TRUE,849,5951,FALSE,FALSE
139355,pEGFP-N3-Myr-TYK2,1,3,+,270,4625,1452,spanning_target_gene,TRUE,TRUE,65,122,TRUE,FALSE
139355,pEGFP-N3-Myr-TYK2,-,3,+,5856,6650,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
139355,pEGFP-N3-Myr-TYK2,-,1,-,83,493,137,outside_target_gene,TRUE,TRUE,2585,4254,FALSE,FALSE
139355,pEGFP-N3-Myr-TYK2,-,3,-,6165,6701,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
139992,pCMV-T7-SpCas9-VRQR-P2A-EGFP (RTW3161),1,3,+,843,5894,1684,spanning_target_gene,TRUE,TRUE,13,51,TRUE,FALSE
139992,pCMV-T7-SpCas9-VRQR-P2A-EGFP (RTW3161),-,1,-,7402,8262,287,outside_target_gene,TRUE,TRUE,1082,6134,FALSE,FALSE
139992,pCMV-T7-SpCas9-VRQR-P2A-EGFP (RTW3161),-,2,-,810,5069,1420,outside_target_gene,TRUE,TRUE,40,876,FALSE,FALSE
139992,pCMV-T7-SpCas9-VRQR-P2A-EGFP (RTW3161),-,3,-,2756,3205,150,outside_target_gene,TRUE,TRUE,1926,2740,FALSE,FALSE
139835,RED,-,2,+,7856,8230,125,outside_target_gene,TRUE,TRUE,18,129,FALSE,FALSE
139835,RED,1,3,+,540,6662,2041,spanning_target_gene,TRUE,TRUE,804,38,TRUE,FALSE
139835,RED,-,3,-,9691,10551,287,outside_target_gene,TRUE,TRUE,1082,7070,FALSE,FALSE
139649,pLL3.7-K122-FH-TAZ-TEAD-p-H2B-mCherry,-,1,+,628,1884,419,outside_target_gene,TRUE,TRUE,55,8781,FALSE,FALSE
139649,pLL3.7-K122-FH-TAZ-TEAD-p-H2B-mCherry,-,1,+,3433,4473,347,outside_target_gene,TRUE,TRUE,2860,6192,FALSE,FALSE
139649,pLL3.7-K122-FH-TAZ-TEAD-p-H2B-mCherry,-,2,+,8003,8890,296,outside_target_gene,TRUE,TRUE,546,1775,FALSE,FALSE
139649,pLL3.7-K122-FH-TAZ-TEAD-p-H2B-mCherry,-,2,+,10166,10612,149,outside_target_gene,TRUE,TRUE,2709,53,FALSE,FALSE
139649,pLL3.7-K122-FH-TAZ-TEAD-p-H2B-mCherry,1,3,+,2484,3215,244,spanning_target_gene,TRUE,TRUE,1911,7450,TRUE,FALSE
139649,pLL3.7-K122-FH-TAZ-TEAD-p-H2B-mCherry,-,3,+,3420,3974,185,outside_target_gene,TRUE,TRUE,2847,6691,FALSE,FALSE
139649,pLL3.7-K122-FH-TAZ-TEAD-p-H2B-mCherry,-,2,-,9061,10167,369,outside_target_gene,TRUE,TRUE,1604,498,FALSE,FALSE
139649,pLL3.7-K122-FH-TAZ-TEAD-p-H2B-mCherry,-,2,-,7837,8298,154,outside_target_gene,TRUE,TRUE,380,2367,FALSE,FALSE
139649,pLL3.7-K122-FH-TAZ-TEAD-p-H2B-mCherry,-,2,-,751,1176,142,outside_target_gene,TRUE,TRUE,178,9489,FALSE,FALSE
139649,pLL3.7-K122-FH-TAZ-TEAD-p-H2B-mCherry,-,3,-,5448,6308,287,outside_target_gene,TRUE,TRUE,820,4357,FALSE,FALSE
139649,pLL3.7-K122-FH-TAZ-TEAD-p-H2B-mCherry,-1,3,-,2397,3257,287,spanning_target_gene,TRUE,TRUE,1824,7408,TRUE,TRUE
139684,pAIP Nup62Fv2GFP,-,1,+,214,522,103,outside_target_gene,TRUE,FALSE,241,-,FALSE,FALSE
139684,pAIP Nup62Fv2GFP,1,1,+,3514,6855,1114,spanning_target_gene,TRUE,FALSE,60,-,FALSE,FALSE
139684,pAIP Nup62Fv2GFP,-,1,+,7423,8118,232,outside_target_gene,TRUE,FALSE,3969,-,FALSE,FALSE
139684,pAIP Nup62Fv2GFP,-,1,+,8218,8736,173,outside_target_gene,TRUE,FALSE,4764,-,FALSE,FALSE
139684,pAIP Nup62Fv2GFP,-,2,+,1910,2797,296,outside_target_gene,TRUE,FALSE,546,-,FALSE,FALSE
139684,pAIP Nup62Fv2GFP,-,2,+,3881,4189,103,outside_target_gene,TRUE,FALSE,427,-,FALSE,FALSE
139684,pAIP Nup62Fv2GFP,-,3,+,8859,9260,134,outside_target_gene,TRUE,FALSE,5405,-,FALSE,FALSE
139684,pAIP Nup62Fv2GFP,-,1,-,10244,11104,287,outside_target_gene,TRUE,FALSE,829,-,FALSE,FALSE
139684,pAIP Nup62Fv2GFP,-,2,-,1744,2205,154,outside_target_gene,TRUE,FALSE,380,-,FALSE,FALSE
139684,pAIP Nup62Fv2GFP,-,3,-,3402,4496,365,outside_target_gene,TRUE,FALSE,2038,-,FALSE,FALSE
139684,pAIP Nup62Fv2GFP,-,3,-,2946,3281,112,outside_target_gene,TRUE,FALSE,1582,-,FALSE,FALSE
139968,EPHB4-2A-EGFP,-,1,+,5887,6681,265,outside_target_gene,TRUE,TRUE,935,5137,FALSE,FALSE
139968,EPHB4-2A-EGFP,-,2,+,2384,3331,316,outside_target_gene,TRUE,TRUE,2210,8487,FALSE,FALSE
139968,EPHB4-2A-EGFP,-,2,+,6059,6445,129,outside_target_gene,TRUE,TRUE,1107,5373,FALSE,FALSE
139968,EPHB4-2A-EGFP,1,3,+,1137,1979,281,spanning_target_gene,TRUE,TRUE,963,1340,TRUE,FALSE
139968,EPHB4-2A-EGFP,-,3,+,2643,3242,200,outside_target_gene,TRUE,TRUE,39,77,FALSE,FALSE
139968,EPHB4-2A-EGFP,-,3,+,6699,7559,287,outside_target_gene,TRUE,TRUE,1747,4259,FALSE,FALSE
139968,EPHB4-2A-EGFP,-,2,-,5949,6308,120,outside_target_gene,TRUE,TRUE,997,5510,FALSE,FALSE
139968,EPHB4-2A-EGFP,-,2,-,2616,3293,226,outside_target_gene,TRUE,TRUE,12,26,FALSE,FALSE
139968,EPHB4-2A-EGFP,-,3,-,3929,4330,134,outside_target_gene,TRUE,TRUE,1325,7488,FALSE,FALSE
139989,pCMV-T7-SpRY-P2A-EGFP (RTW4830),1,3,+,2142,7193,1684,spanning_target_gene,TRUE,TRUE,13,51,TRUE,FALSE
139989,pCMV-T7-SpRY-P2A-EGFP (RTW4830),-,1,-,250,1110,287,outside_target_gene,TRUE,TRUE,1082,6134,FALSE,FALSE
139989,pCMV-T7-SpRY-P2A-EGFP (RTW4830),-,2,-,2109,6368,1420,outside_target_gene,TRUE,TRUE,40,876,FALSE,FALSE
139989,pCMV-T7-SpRY-P2A-EGFP (RTW4830),-,3,-,4055,4504,150,outside_target_gene,TRUE,TRUE,1926,2740,FALSE,FALSE
139988,pCMV-T7-SpG-P2A-EGFP (RTW4177),1,1,+,757,5808,1684,spanning_target_gene,TRUE,TRUE,13,51,TRUE,FALSE
139988,pCMV-T7-SpG-P2A-EGFP (RTW4177),-,1,-,724,4983,1420,outside_target_gene,TRUE,TRUE,40,876,FALSE,FALSE
139988,pCMV-T7-SpG-P2A-EGFP (RTW4177),-,2,-,2670,3119,150,outside_target_gene,TRUE,TRUE,1926,2740,FALSE,FALSE
139988,pCMV-T7-SpG-P2A-EGFP (RTW4177),-,3,-,7316,8176,287,outside_target_gene,TRUE,TRUE,1082,6134,FALSE,FALSE
139870,TetOn-REEP5-mCherry-eGFP,-,1,+,31,891,287,outside_target_gene,TRUE,TRUE,0,8389,FALSE,FALSE
139870,TetOn-REEP5-mCherry-eGFP,-,1,+,6778,8607,610,outside_target_gene,TRUE,TRUE,2426,673,FALSE,FALSE
139870,TetOn-REEP5-mCherry-eGFP,-,1,+,9004,9360,119,outside_target_gene,TRUE,TRUE,2007,225,FALSE,FALSE
139870,TetOn-REEP5-mCherry-eGFP,-,2,+,7178,7564,129,outside_target_gene,TRUE,TRUE,181,1716,FALSE,FALSE
139870,TetOn-REEP5-mCherry-eGFP,-,2,+,8018,8320,101,outside_target_gene,TRUE,TRUE,1021,960,FALSE,FALSE
139870,TetOn-REEP5-mCherry-eGFP,-,2,+,8684,9208,175,outside_target_gene,TRUE,TRUE,1687,72,FALSE,FALSE
139870,TetOn-REEP5-mCherry-eGFP,-,3,+,3069,4235,389,outside_target_gene,TRUE,TRUE,542,5045,FALSE,FALSE
139870,TetOn-REEP5-mCherry-eGFP,1,3,+,4374,6458,695,spanning_target_gene,TRUE,TRUE,22,2822,TRUE,FALSE
139870,TetOn-REEP5-mCherry-eGFP,-,1,-,2984,3364,127,outside_target_gene,TRUE,TRUE,457,5916,FALSE,FALSE
139870,TetOn-REEP5-mCherry-eGFP,-,2,-,1975,2274,100,outside_target_gene,TRUE,TRUE,1944,7006,FALSE,FALSE
139870,TetOn-REEP5-mCherry-eGFP,-1,3,-,4914,7007,698,spanning_target_gene,TRUE,TRUE,562,2273,TRUE,TRUE
139836,dRED,-,2,+,7856,8230,125,outside_target_gene,TRUE,TRUE,18,129,FALSE,FALSE
139836,dRED,1,3,+,540,6662,2041,spanning_target_gene,TRUE,TRUE,804,38,TRUE,FALSE
139836,dRED,-,3,-,9691,10551,287,outside_target_gene,TRUE,TRUE,1082,7070,FALSE,FALSE
139991,pCMV-T7-SpCas9-VRER-P2A-EGFP (RTW3160),1,2,+,818,5869,1684,spanning_target_gene,TRUE,TRUE,13,51,TRUE,FALSE
139991,pCMV-T7-SpCas9-VRER-P2A-EGFP (RTW3160),-,1,-,2731,3180,150,outside_target_gene,TRUE,TRUE,1926,2740,FALSE,FALSE
139991,pCMV-T7-SpCas9-VRER-P2A-EGFP (RTW3160),-,2,-,7377,8237,287,outside_target_gene,TRUE,TRUE,1082,6134,FALSE,FALSE
139991,pCMV-T7-SpCas9-VRER-P2A-EGFP (RTW3160),-,3,-,785,5044,1420,outside_target_gene,TRUE,TRUE,40,876,FALSE,FALSE
139990,pCMV-T7-SpCas9-VQR-P2A-EGFP (RTW3520),1,2,+,788,5839,1684,spanning_target_gene,TRUE,TRUE,13,51,TRUE,FALSE
139990,pCMV-T7-SpCas9-VQR-P2A-EGFP (RTW3520),-,1,-,2701,3150,150,outside_target_gene,TRUE,TRUE,1926,2740,FALSE,FALSE
139990,pCMV-T7-SpCas9-VQR-P2A-EGFP (RTW3520),-,2,-,7347,8207,287,outside_target_gene,TRUE,TRUE,1082,6134,FALSE,FALSE
139990,pCMV-T7-SpCas9-VQR-P2A-EGFP (RTW3520),-,3,-,755,5014,1420,outside_target_gene,TRUE,TRUE,40,876,FALSE,FALSE
139987,pCMV-T7-SpCas9-P2A-EGFP (RTW3027),1,2,+,101,4885,1595,spanning_target_gene,TRUE,TRUE,280,51,TRUE,FALSE
139987,pCMV-T7-SpCas9-P2A-EGFP (RTW3027),-,2,+,8285,4885,1684,outside_target_gene,TRUE,TRUE,13,51,FALSE,FALSE
139987,pCMV-T7-SpCas9-P2A-EGFP (RTW3027),-,1,-,1747,2196,150,outside_target_gene,TRUE,TRUE,1926,2740,FALSE,FALSE
139987,pCMV-T7-SpCas9-P2A-EGFP (RTW3027),-,2,-,6393,7253,287,outside_target_gene,TRUE,TRUE,1082,6134,FALSE,FALSE
139987,pCMV-T7-SpCas9-P2A-EGFP (RTW3027),-,3,-,8252,4060,1420,outside_target_gene,TRUE,TRUE,40,876,FALSE,FALSE
140027,XLone-Puro eGFP,-,1,+,271,1713,481,outside_target_gene,TRUE,TRUE,25,20,FALSE,FALSE
140027,XLone-Puro eGFP,-,2,+,455,757,101,outside_target_gene,TRUE,TRUE,209,976,FALSE,FALSE
140027,XLone-Puro eGFP,-1,3,+,5268,6122,285,spanning_target_gene,TRUE,TRUE,1062,2049,TRUE,TRUE
140027,XLone-Puro eGFP,-,1,-,6130,48,119,outside_target_gene,TRUE,TRUE,1924,1685,FALSE,FALSE
140027,XLone-Puro eGFP,-,2,-,6396,272,105,outside_target_gene,TRUE,TRUE,2190,1461,FALSE,FALSE
140027,XLone-Puro eGFP,1,2,-,5331,6056,242,spanning_target_gene,TRUE,TRUE,1125,2115,TRUE,FALSE
140027,XLone-Puro eGFP,-,2,-,3240,4100,287,outside_target_gene,TRUE,TRUE,1082,915,FALSE,FALSE
139994,pCMV-T7-SpCas9-NG-P2A-EGFP (RTW3677),1,2,+,791,5842,1684,spanning_target_gene,TRUE,TRUE,13,51,TRUE,FALSE
139994,pCMV-T7-SpCas9-NG-P2A-EGFP (RTW3677),-,1,-,2704,3153,150,outside_target_gene,TRUE,TRUE,1926,2740,FALSE,FALSE
139994,pCMV-T7-SpCas9-NG-P2A-EGFP (RTW3677),-,2,-,7350,8210,287,outside_target_gene,TRUE,TRUE,1082,6134,FALSE,FALSE
139994,pCMV-T7-SpCas9-NG-P2A-EGFP (RTW3677),-,3,-,758,5017,1420,outside_target_gene,TRUE,TRUE,40,876,FALSE,FALSE
140258,pscMS2(WTx2)-EGFP,-,1,+,3388,3837,150,outside_target_gene,TRUE,TRUE,849,2364,FALSE,FALSE
140258,pscMS2(WTx2)-EGFP,1,2,+,623,1342,240,spanning_target_gene,TRUE,TRUE,114,122,TRUE,FALSE
140258,pscMS2(WTx2)-EGFP,-,2,+,2573,3367,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
140258,pscMS2(WTx2)-EGFP,-,3,+,2745,3131,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
140258,pscMS2(WTx2)-EGFP,-,3,-,2882,3418,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
139998,pCAG-CBE4max-SpG-P2A-EGFP (RTW4552),-,1,+,10978,131,113,outside_target_gene,TRUE,TRUE,319,7639,FALSE,FALSE
139998,pCAG-CBE4max-SpG-P2A-EGFP (RTW4552),1,3,+,1266,7619,2118,spanning_target_gene,TRUE,TRUE,1792,151,TRUE,FALSE
139998,pCAG-CBE4max-SpG-P2A-EGFP (RTW4552),-,1,-,9693,10553,287,outside_target_gene,TRUE,TRUE,1137,8402,FALSE,FALSE
139998,pCAG-CBE4max-SpG-P2A-EGFP (RTW4552),-1,1,-,6771,7757,329,spanning_target_gene,TRUE,TRUE,7297,13,TRUE,TRUE
139998,pCAG-CBE4max-SpG-P2A-EGFP (RTW4552),-,1,-,2061,6641,1527,outside_target_gene,TRUE,TRUE,2587,1129,FALSE,FALSE
139998,pCAG-CBE4max-SpG-P2A-EGFP (RTW4552),-,2,-,4013,4462,150,outside_target_gene,TRUE,TRUE,4539,3308,FALSE,FALSE
139998,pCAG-CBE4max-SpG-P2A-EGFP (RTW4552),-,3,-,847,1146,100,outside_target_gene,TRUE,TRUE,1373,6624,FALSE,FALSE
139998,pCAG-CBE4max-SpG-P2A-EGFP (RTW4552),-,3,-,235,840,202,outside_target_gene,TRUE,TRUE,761,6930,FALSE,FALSE
140030,XLone-BSD NFIL3 P2A eGFP NLS,-,1,+,3853,4713,287,outside_target_gene,TRUE,TRUE,0,1424,FALSE,FALSE
140030,XLone-BSD NFIL3 P2A eGFP NLS,-,1,+,6733,7092,120,outside_target_gene,TRUE,TRUE,906,3551,FALSE,FALSE
140030,XLone-BSD NFIL3 P2A eGFP NLS,-,1,+,7570,43,105,outside_target_gene,TRUE,TRUE,1743,2759,FALSE,FALSE
140030,XLone-BSD NFIL3 P2A eGFP NLS,1,2,+,389,2587,733,spanning_target_gene,TRUE,TRUE,12,215,TRUE,FALSE
140030,XLone-BSD NFIL3 P2A eGFP NLS,-,3,+,6432,6896,155,outside_target_gene,TRUE,TRUE,605,3747,FALSE,FALSE
140030,XLone-BSD NFIL3 P2A eGFP NLS,-,3,+,7794,309,119,outside_target_gene,TRUE,TRUE,1967,2493,FALSE,FALSE
140030,XLone-BSD NFIL3 P2A eGFP NLS,-,1,-,7085,7387,101,outside_target_gene,TRUE,TRUE,1258,3256,FALSE,FALSE
140030,XLone-BSD NFIL3 P2A eGFP NLS,-,2,-,1126,1551,142,outside_target_gene,TRUE,TRUE,749,1251,FALSE,FALSE
140030,XLone-BSD NFIL3 P2A eGFP NLS,-,3,-,6336,7571,412,outside_target_gene,TRUE,TRUE,509,3072,FALSE,FALSE
140252,CGBE1 (pRZ3885),-,1,+,3667,4116,150,outside_target_gene,TRUE,TRUE,2993,6584,FALSE,FALSE
140252,CGBE1 (pRZ3885),-,2,+,8609,9469,287,outside_target_gene,TRUE,TRUE,0,1231,FALSE,FALSE
